transaction_id,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,month_year,risk_level,hour,time_segment,last_15_mins,last_15_mins_non_fraud
T3562152,ACC539078,ACC612846,2.52,payment,online,London,pos,0,0.29,16,0.42,card,115.158.50.187,D5597767,2023-01,High risk,3,Morning,2.0,25.0
T3069663,ACC747748,ACC899128,94.62,payment,entertainment,Dubai,web,1,0.1,20,0.65,UPI,21.144.72.180,D2174614,2023-01,High risk,3,Morning,3.0,25.0
T4485632,ACC147472,ACC236797,12.37,transfer,other,Toronto,atm,0,-0.49,5,0.58,UPI,157.135.35.199,D3348095,2023-01,Low risk,3,Morning,2.0,25.0
T2712320,ACC523598,ACC402429,777.2,payment,utilities,Singapore,pos,0,0.83,20,0.91,wire_transfer,80.65.89.0,D1147172,2023-01,High risk,3,Morning,2.0,25.0
T2865098,ACC514121,ACC361194,112.63,payment,entertainment,Dubai,web,0,-1.43,13,0.74,wire_transfer,1.41.41.217,D7730277,2023-01,Medium risk,3,Morning,2.0,26.0
T1568551,ACC931254,ACC611986,69.16,withdrawal,online,Singapore,atm,0,0.9,18,0.36,card,115.98.184.157,D2532682,2023-01,High risk,3,Morning,2.0,25.0
T3401878,ACC138931,ACC960339,13.74,transfer,grocery,Singapore,mobile,0,-0.39,8,0.33,wire_transfer,163.99.20.97,D9577388,2023-01,Medium risk,3,Morning,2.0,25.0
T179331,ACC400542,ACC948930,130.05,withdrawal,restaurant,Dubai,mobile,0,-0.31,5,0.24,UPI,145.197.110.193,D8471801,2023-01,Low risk,3,Morning,2.0,26.0
T4907481,ACC822094,ACC455630,29.8,transfer,other,Sydney,pos,0,0.47,19,0.6,wire_transfer,98.114.15.236,D9828923,2023-01,High risk,3,Morning,2.0,27.0
T3972782,ACC111739,ACC162783,132.02,payment,entertainment,Tokyo,web,0,-0.02,15,0.1,ACH,169.196.6.118,D8403747,2023-01,High risk,3,Morning,2.0,28.0
T2636462,ACC475168,ACC923249,431.88,deposit,online,London,atm,0,0.46,3,0.34,wire_transfer,56.250.87.9,D9729861,2023-01,Low risk,3,Morning,2.0,28.0
T4361226,ACC501678,ACC974306,21.45,transfer,entertainment,Toronto,pos,0,0.02,16,0.6,UPI,89.45.113.54,D1555965,2023-01,High risk,3,Morning,2.0,29.0
T2278784,ACC598342,ACC340745,37.54,payment,travel,Toronto,pos,0,2.83,7,0.87,UPI,139.49.177.151,D8028643,2023-01,Low risk,3,Morning,2.0,29.0
T4302288,ACC608879,ACC374412,874.2,deposit,entertainment,Berlin,pos,0,0.72,16,0.34,ACH,73.50.174.33,D1943703,2023-01,High risk,3,Morning,2.0,26.0
T503977,ACC484967,ACC427475,7.57,transfer,grocery,London,web,0,0.67,13,0.58,wire_transfer,114.80.207.39,D3226547,2023-01,Medium risk,3,Morning,2.0,26.0
T337729,ACC993842,ACC105071,91.6,payment,travel,Sydney,mobile,0,0.25,1,0.44,UPI,196.251.215.249,D6421132,2023-01,Low risk,3,Morning,2.0,26.0
T4377415,ACC636723,ACC414666,1898.61,deposit,online,London,mobile,0,-0.48,10,0.49,UPI,172.240.124.65,D9033667,2023-01,Medium risk,3,Morning,2.0,27.0
T1974621,ACC183508,ACC228258,922.25,deposit,restaurant,Singapore,web,0,-0.36,12,0.3,UPI,108.90.86.129,D7203880,2023-01,Medium risk,3,Morning,2.0,24.0
T3684001,ACC725939,ACC389992,65.02,payment,grocery,London,atm,0,-0.65,17,0.39,UPI,120.145.188.24,D2019470,2023-01,High risk,3,Morning,2.0,25.0
T454893,ACC654301,ACC203380,542.42,withdrawal,grocery,Tokyo,mobile,0,-1.32,5,0.64,card,131.9.221.165,D7244342,2023-01,Low risk,3,Morning,2.0,26.0
T102107,ACC595000,ACC258065,577.47,withdrawal,retail,Singapore,mobile,0,-1.06,4,0.52,ACH,142.177.92.125,D6424896,2023-01,Low risk,3,Morning,1.0,23.0
T766154,ACC993666,ACC373934,34.7,payment,travel,Dubai,atm,0,-1.15,18,0.22,UPI,150.179.102.171,D8915259,2023-01,High risk,3,Morning,1.0,24.0
T2835084,ACC894365,ACC140277,163.98,deposit,travel,Dubai,pos,0,0.19,15,0.68,UPI,80.121.176.194,D9397013,2023-01,High risk,3,Morning,1.0,25.0
T1649430,ACC899412,ACC485821,707.89,deposit,utilities,Berlin,web,0,-0.81,13,0.91,card,70.88.209.180,D4984467,2023-01,Medium risk,3,Morning,1.0,26.0
T2003982,ACC242202,ACC851208,392.04,withdrawal,utilities,Tokyo,atm,0,1.09,2,0.53,UPI,75.216.72.5,D7364321,2023-01,Low risk,3,Morning,1.0,25.0
T1781690,ACC756206,ACC622525,1164.54,deposit,utilities,London,pos,0,0.6,17,0.47,UPI,245.104.200.38,D3525666,2023-01,High risk,3,Morning,0.0,24.0
T3408970,ACC944015,ACC299182,173.35,deposit,grocery,Tokyo,mobile,0,1.12,8,0.49,wire_transfer,254.172.100.222,D1159846,2023-01,Medium risk,3,Morning,0.0,25.0
T2747780,ACC753026,ACC742552,26.22,transfer,retail,Toronto,atm,0,0.83,18,0.02,wire_transfer,42.22.14.24,D1243492,2023-01,High risk,3,Morning,0.0,26.0
T2478239,ACC359975,ACC649921,1626.4,deposit,travel,Singapore,mobile,0,-0.29,19,0.78,card,68.169.197.22,D2718930,2023-01,High risk,3,Morning,0.0,27.0
T1569569,ACC147254,ACC185986,256.86,payment,retail,London,atm,0,1.96,5,0.37,UPI,185.110.162.102,D2069420,2023-01,Low risk,3,Morning,0.0,28.0
T4607544,ACC883644,ACC498041,5.44,transfer,travel,London,atm,0,0.48,19,0.8,ACH,232.128.137.251,D7416754,2023-01,High risk,3,Morning,0.0,20.0
T2203407,ACC128778,ACC633261,1278.32,deposit,other,New York,atm,0,1.38,14,0.18,UPI,227.19.157.156,D4384321,2023-01,Medium risk,3,Morning,0.0,19.0
T556617,ACC968850,ACC768728,739.59,deposit,other,London,web,0,0.46,14,0.38,UPI,185.70.74.62,D8248132,2023-01,Medium risk,3,Morning,0.0,20.0
T703693,ACC105557,ACC915303,326.48,withdrawal,travel,Berlin,pos,0,0.2,8,0.13,UPI,121.252.136.69,D7391189,2023-01,Medium risk,3,Morning,0.0,21.0
T3645886,ACC411504,ACC544690,2.15,payment,retail,Singapore,web,0,-1.88,3,0.64,UPI,62.152.47.140,D8516038,2023-01,Low risk,3,Morning,0.0,21.0
T4473869,ACC104615,ACC788919,1324.32,deposit,restaurant,London,pos,0,-0.83,3,0.12,UPI,64.218.120.57,D1755781,2023-01,Low risk,3,Morning,0.0,22.0
T598939,ACC453243,ACC299747,14.1,transfer,travel,Sydney,web,0,0.46,12,0.36,ACH,68.31.214.244,D6565303,2023-01,Medium risk,3,Morning,0.0,23.0
T4607923,ACC377577,ACC208079,37.19,transfer,other,Tokyo,mobile,0,-0.63,11,0.19,wire_transfer,222.157.59.254,D9149197,2023-01,Medium risk,3,Morning,0.0,24.0
T196569,ACC365554,ACC165262,1880.53,deposit,entertainment,London,pos,0,0.42,12,0.62,card,100.54.185.109,D8463190,2023-01,Medium risk,3,Morning,0.0,24.0
T1443281,ACC908409,ACC218357,1111.39,deposit,retail,Singapore,pos,0,1.85,9,0.71,wire_transfer,117.155.231.2,D1976313,2023-01,Medium risk,3,Morning,0.0,24.0
T1370873,ACC514402,ACC408123,32.63,transfer,grocery,Berlin,mobile,0,1.39,15,0.91,UPI,149.45.13.197,D7412096,2023-01,High risk,3,Morning,0.0,25.0
T265524,ACC450461,ACC704256,6.93,transfer,utilities,Tokyo,pos,0,-0.16,17,0.22,ACH,89.243.200.65,D8457803,2023-01,High risk,3,Morning,0.0,25.0
T515906,ACC190276,ACC257728,392.57,withdrawal,retail,Berlin,atm,1,2.2,2,0.72,ACH,71.126.99.186,D8131217,2023-01,Low risk,3,Morning,1.0,25.0
T194329,ACC286146,ACC815993,3.67,transfer,utilities,New York,atm,0,0.63,12,0.9,ACH,57.152.149.229,D5847974,2023-01,Medium risk,3,Morning,1.0,26.0
T1150927,ACC363469,ACC641478,399.08,withdrawal,retail,London,atm,0,-2.45,8,0.61,card,252.132.167.247,D8887870,2023-01,Medium risk,3,Morning,1.0,26.0
T1729160,ACC532073,ACC931893,1159.39,deposit,entertainment,London,mobile,0,-0.65,15,0.42,card,21.246.179.231,D3276501,2023-01,High risk,3,Morning,1.0,27.0
T1811443,ACC703836,ACC535809,1452.0,deposit,online,New York,pos,0,0.63,16,0.58,ACH,184.34.151.66,D7674713,2023-01,High risk,3,Morning,1.0,26.0
T1370577,ACC708213,ACC673341,25.43,transfer,restaurant,Singapore,atm,0,0.43,6,0.77,UPI,85.199.61.41,D8284648,2023-01,Low risk,3,Morning,1.0,27.0
T2567551,ACC533060,ACC912085,522.64,withdrawal,retail,Berlin,pos,0,1.79,8,0.92,UPI,250.84.124.164,D1367110,2023-01,Medium risk,3,Morning,1.0,28.0
T858177,ACC330235,ACC857310,945.71,deposit,online,Sydney,mobile,0,-1.69,5,1.0,ACH,209.242.193.124,D3948704,2023-01,Low risk,3,Morning,1.0,25.0
T265236,ACC235694,ACC846658,30.2,transfer,restaurant,London,atm,0,-1.45,5,0.2,card,57.33.145.244,D4929595,2023-01,Low risk,3,Morning,1.0,26.0
T2128881,ACC684186,ACC788179,79.18,payment,restaurant,New York,web,0,0.9,20,0.74,ACH,132.196.174.31,D2827720,2023-01,High risk,3,Morning,1.0,27.0
T2574276,ACC531137,ACC361218,843.74,deposit,grocery,Dubai,web,0,-0.85,12,0.88,ACH,232.194.217.66,D2546216,2023-01,Medium risk,3,Morning,1.0,22.0
T703489,ACC670391,ACC288702,831.11,deposit,online,Tokyo,pos,0,0.57,18,0.34,ACH,41.0.179.59,D9018687,2023-01,High risk,3,Morning,1.0,23.0
T2027227,ACC911011,ACC623783,66.47,payment,travel,Singapore,atm,0,-0.61,6,0.32,UPI,45.185.124.119,D2321292,2023-01,Low risk,3,Morning,1.0,24.0
T4216870,ACC418977,ACC823105,179.17,withdrawal,travel,Berlin,web,0,-0.69,20,0.92,card,31.67.21.144,D7430107,2023-01,High risk,3,Morning,1.0,25.0
T1163612,ACC410417,ACC770626,21.81,transfer,other,Singapore,pos,0,-0.88,8,0.96,card,170.30.138.139,D2392871,2023-01,Medium risk,3,Morning,1.0,25.0
T4597892,ACC697553,ACC127002,80.78,payment,retail,New York,web,0,-1.13,17,0.13,wire_transfer,110.48.190.180,D6546520,2023-01,High risk,3,Morning,1.0,26.0
T3274720,ACC844867,ACC198710,1516.42,deposit,utilities,Berlin,mobile,0,-1.36,9,0.28,card,199.173.141.12,D4135451,2023-01,Medium risk,3,Morning,1.0,27.0
T1824832,ACC104240,ACC561350,46.74,transfer,utilities,Singapore,web,0,1.57,19,0.29,card,224.54.227.163,D4852353,2023-01,High risk,3,Morning,1.0,27.0
T4574020,ACC618670,ACC147651,7.65,transfer,other,New York,mobile,0,-2.12,6,0.51,wire_transfer,229.3.26.224,D2170348,2023-01,Low risk,3,Morning,1.0,28.0
T3374751,ACC764300,ACC781673,715.92,deposit,other,London,atm,0,1.28,6,0.62,card,247.208.47.209,D7381458,2023-01,Low risk,3,Morning,1.0,23.0
T2648353,ACC322478,ACC430440,342.04,withdrawal,utilities,Singapore,atm,0,0.12,18,0.07,wire_transfer,244.12.211.220,D3373389,2023-01,High risk,3,Morning,1.0,23.0
T1006866,ACC574434,ACC746052,97.59,transfer,entertainment,Dubai,web,0,-0.78,1,0.47,ACH,67.135.160.36,D4523921,2023-01,Low risk,3,Morning,1.0,24.0
T2754115,ACC585899,ACC361675,0.01,withdrawal,travel,London,web,0,0.4,7,0.09,ACH,82.19.187.255,D5297705,2023-01,Low risk,3,Morning,1.0,24.0
T2012947,ACC930387,ACC408488,1416.76,deposit,travel,London,web,0,0.6,7,0.7,wire_transfer,27.85.71.144,D1758489,2023-01,Low risk,3,Morning,1.0,24.0
T1278373,ACC596963,ACC438190,100.46,withdrawal,other,London,atm,0,-0.43,13,0.12,ACH,187.40.186.64,D1382854,2023-01,Medium risk,3,Morning,1.0,25.0
T3981379,ACC332867,ACC571133,689.75,deposit,other,Dubai,atm,0,0.17,5,0.69,card,140.72.252.158,D4427274,2023-01,Low risk,3,Morning,1.0,26.0
T4535207,ACC175367,ACC230923,285.39,withdrawal,other,Sydney,mobile,0,-1.03,20,0.33,ACH,123.147.81.52,D3185583,2023-01,High risk,3,Morning,1.0,26.0
T2355272,ACC155391,ACC562800,1.27,payment,entertainment,Singapore,atm,0,0.74,13,0.2,wire_transfer,83.115.23.160,D9376921,2023-01,Medium risk,3,Morning,0.0,27.0
T1224351,ACC130223,ACC858217,15.94,transfer,retail,Berlin,web,0,0.94,1,0.64,card,94.218.67.71,D7913877,2023-01,Low risk,3,Morning,0.0,28.0
T4350401,ACC133050,ACC620556,77.75,payment,retail,Sydney,web,0,0.37,1,0.49,ACH,103.166.245.92,D6492678,2023-01,Low risk,3,Morning,0.0,29.0
T3604435,ACC329922,ACC770668,34.45,transfer,travel,Dubai,mobile,1,-1.63,10,0.71,ACH,52.162.39.101,D2023739,2023-01,Medium risk,3,Morning,1.0,29.0
T682176,ACC900141,ACC737290,1031.85,deposit,online,Sydney,pos,0,-1.88,4,0.69,wire_transfer,109.166.73.46,D9970609,2023-01,Low risk,3,Morning,1.0,29.0
T1297819,ACC473342,ACC159677,75.31,payment,utilities,New York,atm,0,0.36,16,0.8,wire_transfer,151.133.227.104,D2672143,2023-01,High risk,3,Morning,1.0,30.0
T503376,ACC936225,ACC253984,78.84,payment,travel,New York,web,0,1.49,12,0.81,ACH,175.58.133.6,D9581888,2023-01,Medium risk,3,Morning,1.0,30.0
T1750513,ACC958155,ACC807369,459.49,payment,other,Toronto,mobile,0,-0.37,5,0.87,UPI,200.45.225.108,D1366134,2023-01,Low risk,3,Morning,1.0,30.0
T4653247,ACC950395,ACC194220,1051.78,deposit,online,Dubai,mobile,0,1.35,11,0.38,wire_transfer,139.232.205.169,D2643375,2023-01,Medium risk,3,Morning,1.0,29.0
T4322246,ACC799374,ACC734980,4.57,transfer,online,Tokyo,pos,0,0.23,19,0.73,card,116.170.189.77,D3899708,2023-01,High risk,3,Morning,1.0,27.0
T2163982,ACC599522,ACC331278,599.76,withdrawal,retail,Singapore,mobile,0,1.36,9,0.34,UPI,177.191.193.246,D3803485,2023-01,Medium risk,3,Morning,1.0,27.0
T3173633,ACC957627,ACC410459,43.3,transfer,entertainment,Tokyo,atm,0,0.41,7,0.96,ACH,202.81.104.113,D8591080,2023-01,Low risk,3,Morning,1.0,26.0
T2919913,ACC537584,ACC362171,21.74,transfer,restaurant,Toronto,pos,0,-1.75,6,0.62,wire_transfer,121.234.170.155,D4309362,2023-01,Low risk,3,Morning,1.0,27.0
T2785608,ACC670541,ACC732788,42.34,transfer,online,London,atm,0,0.24,14,0.39,UPI,130.229.33.74,D3909708,2023-01,Medium risk,3,Morning,1.0,28.0
T3909896,ACC363988,ACC876966,1517.72,deposit,other,New York,pos,0,0.72,14,0.7,UPI,68.52.195.212,D8000024,2023-01,Medium risk,3,Morning,1.0,27.0
T1888487,ACC688553,ACC704376,1085.11,deposit,other,Tokyo,mobile,0,1.43,13,0.67,wire_transfer,88.244.168.147,D4197943,2023-01,Medium risk,3,Morning,1.0,24.0
T4325219,ACC320718,ACC406007,1519.46,deposit,utilities,Berlin,pos,0,-0.81,14,0.21,ACH,69.87.239.189,D9798632,2023-01,Medium risk,3,Morning,1.0,24.0
T4282241,ACC887416,ACC144092,211.46,withdrawal,retail,Tokyo,atm,0,-0.27,10,0.55,card,196.46.73.27,D1718541,2023-01,Medium risk,3,Morning,1.0,19.0
T802511,ACC499232,ACC615961,268.58,deposit,grocery,New York,pos,0,0.38,20,0.3,UPI,23.65.173.167,D1011824,2023-01,High risk,3,Morning,1.0,17.0
T4986431,ACC726188,ACC184498,315.78,withdrawal,travel,Sydney,pos,1,0.44,6,0.32,wire_transfer,28.129.136.60,D2059834,2023-01,Low risk,3,Morning,2.0,17.0
T1025376,ACC884934,ACC175462,13.26,payment,grocery,Berlin,web,0,-0.08,19,0.05,card,204.85.243.187,D6908911,2023-01,High risk,3,Morning,2.0,17.0
T3300250,ACC488160,ACC377679,975.23,deposit,retail,Singapore,web,0,0.34,10,0.56,card,252.194.152.7,D4148145,2023-01,Medium risk,3,Morning,1.0,13.0
T1137867,ACC755116,ACC174295,1379.25,deposit,retail,Toronto,mobile,1,1.75,11,0.36,ACH,82.6.75.243,D8295372,2023-01,Medium risk,4,Morning,2.0,10.0
T3478917,ACC272377,ACC718122,3.35,transfer,utilities,Toronto,atm,0,0.0,3,0.95,ACH,110.203.116.177,D2969730,2023-01,Low risk,4,Morning,2.0,11.0
T2794284,ACC445176,ACC762821,1.86,payment,grocery,London,web,0,-0.56,8,0.7,UPI,140.245.190.7,D5721665,2023-01,Medium risk,4,Morning,2.0,12.0
T1260349,ACC154382,ACC961396,120.81,payment,grocery,New York,pos,0,-0.99,14,0.22,card,80.222.71.37,D5150023,2023-01,Medium risk,4,Morning,2.0,13.0
T4707959,ACC333781,ACC876722,1261.9,deposit,entertainment,Singapore,pos,0,-0.08,20,0.95,wire_transfer,241.58.177.1,D2902411,2023-01,High risk,4,Morning,2.0,14.0
T2021727,ACC387798,ACC669407,58.01,transfer,online,Tokyo,atm,0,0.63,13,0.73,card,170.223.229.64,D8183491,2023-01,Medium risk,4,Morning,2.0,14.0
T3005140,ACC590921,ACC322985,996.35,deposit,other,Singapore,mobile,0,-1.15,9,0.66,card,54.47.208.32,D5671531,2023-01,Medium risk,4,Morning,2.0,14.0
T3849557,ACC217146,ACC512646,11.92,transfer,grocery,Sydney,pos,0,-1.15,17,0.74,ACH,114.174.5.170,D7983507,2023-01,High risk,4,Morning,2.0,15.0
T2958375,ACC184644,ACC418132,276.13,withdrawal,travel,Singapore,mobile,1,-1.48,2,0.72,ACH,112.84.126.80,D2019370,2023-01,Low risk,4,Morning,3.0,15.0
T2192954,ACC889724,ACC449109,5.31,payment,other,New York,atm,0,-0.95,8,0.94,ACH,178.252.88.195,D9730449,2023-01,Medium risk,4,Morning,3.0,16.0
T4764459,ACC811044,ACC447096,9.53,payment,grocery,Tokyo,atm,0,0.26,10,0.03,ACH,249.115.236.35,D5493128,2023-01,Medium risk,4,Morning,3.0,17.0
T3826186,ACC943790,ACC838100,7.15,payment,grocery,Sydney,web,0,-1.11,5,0.82,UPI,222.243.135.118,D4388890,2023-01,Low risk,4,Morning,3.0,17.0
T2192572,ACC968366,ACC262430,4.1,transfer,grocery,Tokyo,pos,0,-0.05,19,0.7,wire_transfer,119.150.91.16,D9939874,2023-01,High risk,4,Morning,3.0,18.0
T2413445,ACC953879,ACC595107,402.48,withdrawal,travel,Singapore,atm,0,1.2,7,0.01,ACH,28.133.1.156,D8650147,2023-01,Low risk,4,Morning,3.0,18.0
T897230,ACC927691,ACC674649,983.77,deposit,other,Sydney,atm,0,0.58,12,0.48,UPI,205.36.112.168,D9240712,2023-01,Medium risk,4,Morning,3.0,18.0
T286555,ACC520889,ACC242220,150.82,payment,entertainment,Tokyo,web,0,0.34,17,0.18,wire_transfer,134.75.197.216,D4561613,2023-01,High risk,4,Morning,3.0,18.0
T1672265,ACC446074,ACC140685,396.93,withdrawal,entertainment,Toronto,pos,0,1.26,7,0.67,UPI,138.51.85.237,D4948963,2023-01,Low risk,4,Morning,3.0,19.0
T1186047,ACC822478,ACC421474,22.22,transfer,utilities,Toronto,web,0,1.55,1,0.9,UPI,48.190.233.33,D4913810,2023-01,Low risk,4,Morning,3.0,20.0
T143696,ACC312855,ACC120757,774.12,deposit,utilities,Tokyo,web,0,2.07,1,0.29,UPI,201.199.118.81,D3752412,2023-01,Low risk,4,Morning,3.0,21.0
T2328727,ACC655390,ACC853614,929.77,deposit,online,London,mobile,0,0.14,16,1.0,ACH,211.171.104.87,D9322226,2023-01,High risk,4,Morning,3.0,22.0
T3611499,ACC491351,ACC285258,23.16,transfer,utilities,London,atm,0,-1.32,17,0.93,wire_transfer,252.90.139.131,D8925279,2023-01,High risk,4,Morning,3.0,23.0
T4311092,ACC720673,ACC175058,54.94,transfer,online,London,web,0,0.39,3,0.26,UPI,208.77.120.39,D4941402,2023-01,Low risk,4,Morning,3.0,24.0
T4572433,ACC671716,ACC728848,92.18,payment,entertainment,Sydney,mobile,0,-0.53,16,0.61,card,171.30.156.126,D3899277,2023-01,High risk,4,Morning,3.0,25.0
T4636967,ACC474417,ACC307117,459.64,withdrawal,travel,Tokyo,mobile,0,1.07,7,0.9,wire_transfer,46.153.187.13,D2165281,2023-01,Low risk,4,Morning,3.0,26.0
T428397,ACC915040,ACC761681,16.47,transfer,utilities,Dubai,web,0,0.12,11,0.53,UPI,172.67.36.146,D8894239,2023-01,Medium risk,4,Morning,3.0,27.0
T462620,ACC212456,ACC868714,803.65,deposit,entertainment,Sydney,mobile,0,1.04,11,0.49,ACH,87.18.135.142,D4938797,2023-01,Medium risk,4,Morning,3.0,28.0
T1263925,ACC527544,ACC333062,429.83,withdrawal,retail,Dubai,mobile,0,0.94,11,0.97,UPI,90.160.231.155,D6215244,2023-01,Medium risk,4,Morning,3.0,29.0
T2204169,ACC708417,ACC739840,142.3,payment,retail,Singapore,atm,0,-0.39,2,0.64,card,174.140.234.117,D8373295,2023-01,Low risk,4,Morning,3.0,30.0
T3989279,ACC372310,ACC302036,185.98,withdrawal,entertainment,Dubai,atm,0,-0.78,19,0.74,ACH,185.214.104.122,D5475500,2023-01,High risk,4,Morning,3.0,30.0
T3784163,ACC785913,ACC353565,52.62,payment,retail,Dubai,atm,0,2.68,17,0.6,wire_transfer,161.63.192.228,D1745827,2023-01,High risk,4,Morning,2.0,29.0
T2999089,ACC414370,ACC850857,1546.9,deposit,restaurant,Tokyo,web,0,0.33,7,0.64,wire_transfer,7.50.239.5,D2956945,2023-01,Low risk,4,Morning,2.0,30.0
T3975284,ACC384655,ACC168255,799.37,deposit,online,Toronto,pos,0,1.31,17,0.49,wire_transfer,219.169.199.109,D7592704,2023-01,High risk,4,Morning,2.0,31.0
T3751584,ACC323248,ACC882798,54.62,transfer,restaurant,Dubai,mobile,0,0.58,8,0.94,wire_transfer,200.146.64.193,D5402521,2023-01,Medium risk,4,Morning,2.0,31.0
T3736856,ACC490346,ACC822790,92.62,payment,travel,London,pos,0,-0.82,4,0.73,UPI,210.144.35.45,D7059903,2023-01,Low risk,4,Morning,2.0,32.0
T4154235,ACC572881,ACC343526,36.13,transfer,restaurant,London,mobile,0,0.06,18,0.2,wire_transfer,229.140.49.167,D1353345,2023-01,High risk,4,Morning,1.0,33.0
T1077485,ACC572991,ACC802048,25.62,payment,utilities,Dubai,mobile,0,-1.5,15,0.92,UPI,138.11.245.1,D7194905,2023-01,High risk,4,Morning,1.0,33.0
T1793299,ACC675061,ACC780492,0.01,withdrawal,online,Sydney,mobile,0,-0.06,11,0.41,UPI,226.140.76.251,D2101279,2023-01,Medium risk,4,Morning,1.0,33.0
T2001493,ACC987979,ACC194867,139.55,transfer,online,Toronto,mobile,1,-2.63,12,0.74,wire_transfer,224.65.249.221,D7900730,2023-01,Medium risk,4,Morning,2.0,33.0
T3031360,ACC819129,ACC362539,443.14,withdrawal,retail,Tokyo,pos,0,0.07,7,0.88,UPI,65.246.215.236,D2517723,2023-01,Low risk,4,Morning,2.0,33.0
T4374038,ACC795129,ACC320307,118.42,payment,retail,New York,pos,0,1.86,5,0.35,ACH,186.113.49.230,D6489187,2023-01,Low risk,4,Morning,2.0,32.0
T144723,ACC705432,ACC719354,474.68,withdrawal,grocery,Tokyo,web,0,0.72,8,0.19,ACH,120.247.120.251,D2058766,2023-01,Medium risk,4,Morning,1.0,29.0
T484679,ACC705115,ACC695094,106.46,payment,retail,London,mobile,0,-0.84,19,0.54,ACH,47.249.27.228,D8455011,2023-01,High risk,4,Morning,1.0,28.0
T3571290,ACC538342,ACC497362,94.29,payment,restaurant,Tokyo,mobile,0,-0.83,12,0.25,UPI,220.180.45.142,D2184176,2023-01,Medium risk,4,Morning,1.0,28.0
T4987328,ACC371799,ACC936868,125.08,withdrawal,grocery,Dubai,web,0,0.42,20,0.07,ACH,115.41.141.199,D8612099,2023-01,High risk,4,Morning,1.0,29.0
T3608195,ACC628632,ACC700496,767.88,deposit,restaurant,Berlin,pos,0,0.42,7,0.69,wire_transfer,58.222.229.48,D9208094,2023-01,Low risk,4,Morning,1.0,30.0
T5066999,ACC121624,ACC292370,1576.91,deposit,travel,Toronto,pos,0,-1.33,7,0.22,ACH,217.247.65.247,D5170024,2023-01,Low risk,4,Morning,1.0,31.0
T1038935,ACC473315,ACC975468,387.74,withdrawal,retail,Dubai,atm,0,-1.31,18,0.46,UPI,17.71.219.2,D1560597,2023-01,High risk,4,Morning,1.0,32.0
T3548287,ACC924369,ACC705517,18.1,transfer,restaurant,London,atm,0,-1.7,14,0.59,card,142.128.154.54,D7737179,2023-01,Medium risk,4,Morning,1.0,33.0
T4161918,ACC463838,ACC691717,25.72,transfer,grocery,Toronto,web,0,-0.43,4,0.37,UPI,49.50.248.96,D5128203,2023-01,Low risk,4,Morning,1.0,34.0
T2317155,ACC541202,ACC440990,65.99,payment,other,London,mobile,0,0.67,18,0.8,UPI,148.54.91.3,D5328023,2023-01,High risk,4,Morning,1.0,34.0
T2330720,ACC504102,ACC390233,1360.35,deposit,restaurant,New York,pos,0,0.24,16,0.98,card,237.82.162.61,D7573896,2023-01,High risk,4,Morning,1.0,34.0
T4583254,ACC517220,ACC129149,1609.72,deposit,grocery,Singapore,atm,0,-0.93,20,0.43,UPI,96.177.240.88,D8601069,2023-01,High risk,4,Morning,1.0,31.0
T1387151,ACC174460,ACC225234,10.96,payment,other,Sydney,web,0,0.16,8,0.57,card,190.223.24.113,D5651464,2023-01,Medium risk,4,Morning,1.0,32.0
T3784188,ACC641898,ACC946206,471.62,withdrawal,travel,Singapore,mobile,0,0.64,17,0.24,wire_transfer,235.203.152.39,D7316331,2023-01,High risk,4,Morning,1.0,28.0
T1652916,ACC647987,ACC633813,517.39,withdrawal,entertainment,Berlin,mobile,0,-1.74,16,0.07,UPI,212.24.209.198,D5206355,2023-01,High risk,4,Morning,1.0,27.0
T3074153,ACC968649,ACC983271,94.18,withdrawal,other,Singapore,atm,0,1.84,1,0.3,card,166.84.82.91,D5013706,2023-01,Low risk,4,Morning,1.0,26.0
T2690156,ACC480866,ACC333018,46.86,transfer,online,Dubai,mobile,0,0.8,8,0.94,ACH,162.111.87.19,D3705902,2023-01,Medium risk,4,Morning,1.0,27.0
T1191861,ACC875755,ACC792773,73.43,payment,utilities,Tokyo,pos,0,-1.81,6,0.04,UPI,9.105.44.196,D8494147,2023-01,Low risk,4,Morning,1.0,26.0
